Pred,Resid,LOC,YEAR,Line
211.26182556152344,-2.5561523443684564e-05,KSSU,2006,C1.344.168
196.3069305419922,-3.054199217444875e-05,KSGC,2005,C1.369.135
146.68406677246094,-6.677246094000111e-05,IAAT,2001,C1.130.138
155.4290313720703,-3.137207031045364e-05,IAPE,2002,C1.54.87
238.59017944335938,2.0556640635049916e-05,OHGE,2004,C1.241.13
217.66757202148438,-7.202148438523182e-05,ILPA,2003,C1.228.140
257.489501953125,-0.00010195312501082299,KSJO,2007,C1.451.6
202.9441375732422,-3.75732421957764e-05,MNBU,2006,C1.354.59
138.53402709960938,-2.7099609383185452e-05,NEDA,2001,C1.1.39
212.3109893798828,-8.937988280877107e-05,NECL,2005,C1.72.19
221.2742919921875,-9.19921874924512e-05,NEHA,2004,C1.241.37
145.65443420410156,-3.4204101552859356e-05,ILBN,2007,C1.497.69
185.5966339111328,-3.39111328173658e-05,ILAE,2004,C1.259.81
217.53504943847656,-4.9438476565910605e-05,MNBI,2002,C1.9.171
233.6761932373047,-9.323730469645852e-05,DESE,2003,C1.29.133
181.6388702392578,-7.023925780913487e-05,INEL,2005,C1.101.69
183.11709594726562,4.052734368542588e-06,ILWB,2006,C1.340.185
220.39869689941406,3.1005859284505277e-06,ILWB,2006,C1.317.61
132.575927734375,-2.7734375009913492e-05,KSHO,2006,C1.341.219
206.7347869873047,1.301269531950311e-05,IAHL,2005,C1.76.120
187.64804077148438,-4.077148437886535e-05,MDGA,2002,C1.7.74
266.39599609375,3.906250015006663e-06,KSGC,2004,C1.236.30
204.7658233642578,-2.3364257799585175e-05,INAD,2007,C1.472.141
211.49783325195312,-3.3251953112767296e-05,NEAT,2004,C1.234.168
174.76303100585938,-3.1005859369770405e-05,MNMA,2002,C1.9.32
249.39678955078125,-8.955078124017746e-05,IAWA,2007,C1.463.86
209.16302490234375,-2.4902343739086064e-05,INPO,2002,C1.119.30
166.74029541015625,4.5898437406322046e-06,WIGA,2003,C1.195.168
222.0150146484375,-1.464843751364242e-05,IAPG,2002,C1.49.38
139.25064086914062,-4.0869140633503775e-05,OHUC,2005,C1.110.89
191.49783325195312,-3.3251953112767296e-05,MNBU,2003,C1.205.9
155.0010223388672,-2.2338867182725153e-05,SDTR,2003,C1.197.152
197.61407470703125,-7.47070312456799e-05,ILHO,2002,C1.8.262
166.41302490234375,-2.4902343739086064e-05,WIMR,2001,C1.146.90
154.29302978515625,-2.9785156243633537e-05,INWR,2001,C1.123.83
198.23007202148438,-7.202148438523182e-05,IAHL,2004,C1.275.72
251.50230407714844,-0.0001040771484497327,NEKE,2004,C1.237.240
250.2923583984375,4.160156248644853e-05,NEKE,2003,C1.223.145
220.838134765625,-3.4765625002819434e-05,INAD,2007,C1.470.285
209.99618530273438,-8.530273436235802e-05,IAGE,2006,C1.303.166
253.17015075683594,4.924316405663376e-05,NEKE,2003,C1.198.55
212.273681640625,-8.164062501236913e-05,IAHL,2006,C1.317.83
256.6148681640625,3.183593747735358e-05,ILCC,2006,C1.304.72
209.57958984375,-8.984375000409273e-05,ILBM,2006,C1.349.38
164.53102111816406,-2.1118164056588284e-05,ILBE,2002,C1.14.124
182.89297485351562,-7.485351562763753e-05,MNBI,2006,C1.345.184
174.0979461669922,-4.616699217763198e-05,MNCO,2003,C1.195.54
245.07395935058594,-5.935058592854148e-05,IACR,2004,C1.251.59
195.38800048828125,-4.882812447704055e-07,ILRS,2001,C1.129.201
205.87860107421875,-1.074218744179234e-06,ILWB,2006,C1.340.159
188.47804260253906,-4.26025390538598e-05,MIBL,2004,C1.250.118
210.62673950195312,-3.950195312540927e-05,KSGC,2005,C1.105.131
209.1842803955078,-8.03955078083618e-05,MNCO,2005,C1.100.56
241.0,0.0,IAWL,2001,C1.127.143
238.4683380126953,-3.8012695313227596e-05,ILMZ,2007,C1.496.75
173.266845703125,-4.570312501073204e-05,OHGE,2003,C1.206.139
221.28207397460938,-7.397460936431344e-05,IAMW,2007,C1.452.65
210.55429077148438,9.22851563700533e-06,ILSO,2004,C1.290.110
242.80401611328125,-1.6113281247953637e-05,NEHM,2003,C1.228.50
205.16403198242188,-3.1982421887732926e-05,NEOX,2002,C1.41.34
212.55401611328125,-1.6113281247953637e-05,ILPP,2003,C1.199.90
239.87948608398438,-8.60839843710437e-05,DESE,2003,C1.32.105
176.97067260742188,-7.260742188464064e-05,IAWE,2005,C1.105.137
265.3727722167969,2.7783203108810994e-05,ILSO,2006,C1.308.137
203.78509521484375,-9.52148437534106e-05,INBO,2001,C1.165.137
248.02127075195312,2.924804687154392e-05,NEKE,2003,C1.223.208
110.46299743652344,2.5634765563609108e-06,IAWA,2001,C1.152.180
157.97605895996094,-5.8959960938409495e-05,IAHA,2001,C1.149.49
214.7380828857422,-8.288574218795475e-05,SDHA,2002,C1.46.39
255.25637817382812,2.1826171888505996e-05,ILML,2007,C1.500.102
169.34506225585938,-6.225585937613687e-05,ILWA,2001,C1.172.124
197.07400512695312,-5.1269531127218215e-06,MNEL,2002,C1.60.108
212.70123291015625,-3.2910156249954525e-05,IACR,2005,C1.81.35
195.98226928710938,-6.928710936904281e-05,IAOT,2004,C1.253.70
129.4310302734375,-3.0273437488403943e-05,IARO,2001,C1.3.122
203.69927978515625,-7.978515625950422e-05,INWI,2006,C1.352.139
241.8518829345703,-8.293457031527396e-05,SDEP,2004,C1.113.126
206.00006103515625,-6.103515625e-05,IAHO,2002,C1.50.169
232.37608337402344,-8.337402343272515e-05,INEL,2001,C1.123.213
212.09210205078125,-0.0001020507812370397,ILWA,2002,C1.51.122
172.00820922851562,-9.22851563700533e-06,NDBA,2006,C1.314.142
177.44532775878906,-2.7758789059362243e-05,IADR,2007,C1.495.52
214.61801147460938,-1.1474609380002221e-05,IAPG,2002,C1.51.102
183.10098266601562,-8.266601562922915e-05,ILWA,2003,C1.24.121
140.91925048828125,-5.048828126064109e-05,GAIR,2006,C1.346.26
236.05078125,1.875000000950422e-05,MNWA,2006,C1.354.138
222.5565948486328,-9.484863281272737e-05,DESE,2003,C1.29.168
189.0916290283203,-2.9028320312818323e-05,MIMA,2003,C1.195.162
183.06463623046875,-3.623046873713065e-05,KYMA,2006,C1.336.28
221.98782348632812,-2.348632813209406e-05,DESE,2004,C1.302.58
210.38128662109375,-8.662109374313332e-05,MIBL,2007,C1.489.106
76.16404724121094,-4.724121093602207e-05,IANH,2003,C1.24.146
184.0746307373047,-3.07373046837256e-05,GASM,2004,C1.115.1125
183.27548217773438,1.782226561886091e-05,NECO,2006,C1.328.119
207.14022827148438,-2.827148438200311e-05,ILAB,2005,C1.80.172
148.8446502685547,-5.026855467349378e-05,INPO,2006,C1.344.125
156.63650512695312,-5.1269531127218215e-06,OHPC,2005,C1.80.98
199.49017333984375,-7.33398437375854e-05,IASL,2003,C1.208.189
204.28201293945312,-1.2939453114313437e-05,KSHL,2001,C1.117.178
233.22169494628906,-9.49462890673658e-05,NEAL,2004,C1.275.58
221.08482360839844,-2.3608398436181233e-05,DESE,2004,C1.284.124
257.5513916015625,-9.16015624738975e-05,SDEP,2004,C1.113.93
154.34202575683594,-2.57568359245397e-05,WIMR,2001,C1.146.95
104.39453125,-3.125000000636646e-05,SDCA,2007,C1.456.98
180.4662322998047,-3.2299804701096946e-05,IAOT,2005,C1.68.121
162.4384002685547,-2.685546860448085e-07,NCPA,2003,C1.224.71
196.36419677734375,3.222656260959411e-06,IAGG,2005,C1.77.80
152.09902954101562,-2.954101563545919e-05,IAHA,2002,C1.151.133
203.9962921142578,7.885742178359578e-06,MNFA,2002,C1.18.71
223.56011962890625,-1.9628906244406608e-05,IAJE,2003,C1.28.185
252.02537536621094,2.4633789053041255e-05,NEKE,2003,C1.223.341
181.6695556640625,-5.566406250068212e-05,NECL,2004,C1.271.173
234.6549835205078,1.647949218863687e-05,MNWA,2004,C1.297.84
207.1082763671875,-7.636718748926796e-05,ILSU,2003,C1.217.113
92.93604278564453,-4.2785644524201416e-05,IASH,2002,C1.56.301
145.8262481689453,-4.8168945312454525e-05,TNGR,2004,C1.302.74
175.7339324951172,-3.249511718195208e-05,MNBE,2003,C1.35.192
223.95767211914062,-7.211914061144853e-05,NEOV,2006,C1.309.70
207.20553588867188,-3.588867187431788e-05,MNBU,2004,C1.274.40
219.50433349609375,-3.3496093749363354e-05,MOMI,2004,C1.245.154
211.5277862548828,1.3745117200869572e-05,MNFA,2002,C1.19.178
217.85118103027344,-8.103027343508984e-05,ILCC,2007,C1.457.137
217.51602172851562,-2.1728515633867573e-05,INOX,2002,C1.6.38
91.96100616455078,-6.164550782727929e-06,NCMO,2002,C1.16.97
195.41404724121094,-4.7241210950232926e-05,IAMD,2001,C1.150.79
257.3397521972656,-5.219726563154836e-05,ILMZ,2007,C1.463.151
208.56507873535156,-7.873535156477374e-05,IAMA,2001,C1.153.99
208.84617614746094,-7.614746093054237e-05,ILPO,2003,C1.186.130
221.24107360839844,-7.36083984236302e-05,ILMN,2001,C1.169.109
247.54669189453125,-9.189453123781277e-05,NEWA,2004,C1.274.78
244.66600036621094,-0.00010036621094400289,ILLA,2007,C1.477.113
192.5031280517578,-2.8051757823277512e-05,ILWA,2006,C1.311.93
170.44163513183594,-3.5131835943502665e-05,INCC,2005,C1.103.31
111.38150024414062,-2.4414062238520273e-07,MNKE,2003,C1.197.104
187.37806701660156,-6.701660157659717e-05,IAOT,2001,C1.168.121
182.71951293945312,-1.2939453114313437e-05,IASA,2004,C1.285.31
172.70486450195312,-6.450195311913376e-05,WIGL,2003,C1.195.44
220.14797973632812,2.0263671871134648e-05,NEHE,2001,C1.152.56
183.69532775878906,-2.7758789059362243e-05,MDGA,2005,C1.110.178
182.66952514648438,-2.514648437568212e-05,ARPI,2005,C1.68.174
200.9039764404297,-7.644042969445763e-05,INGR,2003,C1.206.22
132.4630126953125,-1.269531250613909e-05,MOMR,2005,C1.69.83
197.57496643066406,-6.643066404876663e-05,NECL,2004,C1.239.153
260.96728515625,1.4843750022919266e-05,MNWA,2006,C1.354.9
174.16102600097656,-2.6000976561135758e-05,ILGO,2001,C1.130.535
227.4600830078125,-8.300781249204192e-05,NEPP,2007,C1.463.115
193.37802124023438,-2.1240234389097168e-05,ILBR,2001,C1.129.196
198.88400268554688,-2.685546888869794e-06,OHUC,2006,C1.352.187
225.5956268310547,-2.6831054697140644e-05,KSGC,2005,C1.105.106
164.13803100585938,-3.1005859369770405e-05,NEBY,2002,C1.41.184
192.30413818359375,-3.818359374463398e-05,MNCO,2007,C1.499.127
211.0669403076172,-4.03076171835437e-05,ILFC,2007,C1.480.185
124.68905639648438,-5.6396484382048584e-05,IADA,2001,C1.149.191
142.06991577148438,-1.5771484385140866e-05,ONLO,2003,C1.195.21
189.56707763671875,-7.763671874272404e-05,VACC,2006,C1.349.88
203.94224548339844,-4.548339842358473e-05,KSHO,2007,C1.454.129
179.5670623779297,-6.237792968022404e-05,ILMN,2001,C1.123.69
219.8643798828125,-7.988281251414264e-05,IAWE,2006,C1.323.68
226.5239715576172,2.8442382813409495e-05,NEHE,2001,C1.152.186
204.51708984375,-8.984375000409273e-05,NEKE,2001,C1.164.135
237.3868865966797,-8.659667969368456e-05,ILCC,2007,C1.477.159
159.59706115722656,-6.115722655408717e-05,ILTH,2001,C1.128.227
150.3880157470703,-1.5747070307270405e-05,KSHL,2001,C1.161.128
188.22982788085938,-2.7880859363449417e-05,OHVW,2005,C1.88.58
197.66458129882812,-8.129882812113465e-05,IAHO,2005,C1.92.162
161.95550537109375,-5.371093749317879e-06,MNBI,2007,C1.499.13
219.00006103515625,-6.103515625e-05,IAHO,2002,C1.58.114
194.08712768554688,-2.768554688259428e-05,MOMI,2004,C1.245.232
210.00003051757812,-3.0517578125e-05,IAWL,2002,C1.58.79
177.4103240966797,-2.4096679680951638e-05,GAMY,2004,C1.295.159
154.8960418701172,-4.187011720091505e-05,KYST,2002,C1.14.17
108.99633026123047,-3.0261230463679567e-05,ILLA,2005,C1.75.63
200.48353576660156,-3.5766601570230705e-05,MIMA,2003,C1.195.53
155.91702270507812,-2.2705078123408384e-05,OHPT,2002,C1.8.180
187.736572265625,-7.226562499340616e-05,IAPR,2003,C1.229.128
134.61825561523438,-5.561523437336291e-05,NENI,2006,C1.350.13
235.87454223632812,-4.223632811317657e-05,MNVC,2004,C1.247.61
230.8789825439453,1.745605467817768e-05,WIAR,2001,C1.158.53
182.9195098876953,-9.887695313182121e-06,IAPN,2005,C1.104.172
184.70318603515625,-8.603515624372449e-05,ILSI,2005,C1.369.131
206.85504150390625,-4.1503906260231815e-05,IASU,2006,C1.341.99
184.134521484375,-2.1484374997271516e-05,IAGG,2007,C1.466.186
186.43121337890625,-1.337890626018634e-05,IAHL,2005,C1.106.245
220.22071838378906,-1.8383789068820988e-05,INVI,2003,C1.219.185
212.49258422851562,1.5771484385140866e-05,DESE,2005,C1.103.170
198.2220001220703,-1.22070304087174e-07,MNPN,2004,C1.249.174
230.8386993408203,-9.934082029872116e-05,ARPI,2003,C1.23.149
193.45347595214844,-7.595214844968723e-05,IAWA,2006,C1.326.225
164.8316650390625,-6.503906249122338e-05,ILLA,2005,C1.75.27
158.3986358642578,-3.586425782486913e-05,MONO,2007,C1.453.129
264.7936706542969,2.9345703126182343e-05,INVI,2004,C1.231.62
127.06553649902344,-3.649902343738631e-05,NEAI,2005,C1.93.66
193.82131958007812,-1.9580078117087396e-05,IAPO,2007,C1.490.142
153.2410430908203,-4.3090820298630206e-05,IAFO,2007,C1.457.128
200.9481201171875,-2.0117187489177013e-05,IACN,2004,C1.255.84
141.43206787109375,-6.78710937620508e-05,IAAT,2002,C1.55.138
142.54864501953125,-4.5019531256684786e-05,TNGR,2004,C1.299.64
148.4555206298828,-2.062988281181788e-05,ARPI,2004,C1.302.198
187.91412353515625,-2.353515625941327e-05,NECL,2006,C1.328.19
149.96945190429688,-5.190429686763309e-05,PALI,2003,C1.219.184
217.4763946533203,-9.465332030345053e-05,IAOT,2006,C1.378.60
205.3750762939453,-7.62939453125e-05,NEGO,2001,C1.149.62
250.90908813476562,-8.813476563318545e-05,IAHO,2005,C1.363.48
272.8638916015625,8.398437501000444e-06,IAAT,2004,C1.253.35
130.89053344726562,-3.344726562204414e-05,ILLA,2005,C1.75.142
206.8978271484375,-2.7148437510504664e-05,MNBU,2004,C1.250.7
206.28097534179688,-7.534179687240794e-05,MNVC,2005,C1.372.13
186.60003662109375,-3.662109375568434e-05,NEFU,2002,C1.54.97
129.34603881835938,-3.881835937136202e-05,GAWI,2001,C1.2.163
148.32794189453125,-4.18945312503638e-05,ILBR,2005,C1.87.155
233.16372680664062,-2.6806640619270183e-05,MNBU,2007,C1.458.127
159.02105712890625,-5.712890626341505e-05,IADA,2001,C1.166.86
206.19667053222656,-7.053222657305014e-05,IAGE,2006,C1.303.213
157.81040954589844,-9.54589845036935e-06,SDEP,2003,C1.186.45
185.0097198486328,-1.9848632803132205e-05,IAPC,2006,C1.324.137
206.0000762939453,-7.62939453125e-05,ILRC,2002,C1.50.88
157.41864013671875,-4.013671875213731e-05,GAMY,2003,C1.23.43
185.53726196289062,-6.19628906122216e-05,ILSU,2003,C1.218.49
231.26669311523438,-9.311523436394964e-05,IARI,2005,C1.82.142
184.3260040283203,-4.028320319093837e-06,NEST,2003,C1.215.143
201.51089477539062,5.2246093673602445e-06,MNWA,2006,C1.310.51
168.30108642578125,-8.642578126227818e-05,ILST,2002,C1.45.92
201.5311737060547,-7.370605467826863e-05,IAPR,2005,C1.75.148
206.3871612548828,-6.12548828087256e-05,NEGO,2004,C1.287.56
210.19760131835938,-1.3183593807752914e-06,ILBE,2004,C1.268.161
193.79539489746094,5.1025390632730705e-06,MDGA,2006,C1.350.144
180.39700317382812,-3.1738281336401997e-06,MIBR,2001,C1.155.284
179.16798400878906,1.5991210943866463e-05,NECO,2001,C1.169.21
156.41502380371094,-2.380371094545808e-05,TNUC,2002,C1.13.4131
217.6209259033203,-2.5903320306497335e-05,ILNH,2003,C1.227.13
204.9756317138672,-3.171386720168812e-05,ILBE,2005,C1.78.64
182.5657196044922,-1.9604492194957857e-05,SDTR,2003,C1.181.58
222.41168212890625,-8.212890625713953e-05,WIDE,2005,C1.94.74
208.40219116210938,8.837890618451638e-06,SDTR,2004,C1.274.212
229.07919311523438,6.884765610948307e-06,MNWA,2004,C1.280.50
194.688232421875,-3.242187500518412e-05,ILFC,2007,C1.480.30
127.4825439453125,-4.39453124982947e-05,MODE,2004,C1.115.1156
273.6142272949219,-0.00012729492186736024,NELN,2004,C1.246.318
182.90902709960938,-2.7099609383185452e-05,NEOV,2001,C1.149.26
202.635009765625,-9.765625009094947e-06,ILSO,2006,C1.307.69
220.06671142578125,-1.142578125268301e-05,ILPP,2003,C1.185.201
146.8754119873047,-1.1987304674221377e-05,IAHU,2003,C1.183.55
215.43661499023438,-1.4990234376455192e-05,IAPR,2006,C1.356.154
204.55096435546875,-6.435546873717612e-05,ARPI,2006,C1.347.16
200.76113891601562,-3.8916015626000444e-05,IADA,2003,C1.25.142
189.90463256835938,-3.2568359387141754e-05,INBU,2004,C1.234.99
208.00006103515625,-6.103515625e-05,INWH,2002,C1.47.128
191.60121154785156,-1.1547851556770183e-05,GASM,2005,C1.102.38
244.88587951660156,-7.951660157345941e-05,NEST,2005,C1.365.147
192.5929718017578,2.8198242176813437e-05,GACL,2002,C1.17.39
214.79486083984375,-6.0839843740723154e-05,NEGR,2004,C1.255.22
240.093017578125,-1.7578125010686563e-05,IASG,2001,C1.128.152
189.0221710205078,-7.102050781782054e-05,ILSU,2003,C1.218.154
211.00286865234375,-6.865234374231477e-05,IAMW,2007,C1.452.17
180.76100158691406,-1.5869140668200998e-06,MNGL,2001,C1.146.77
237.95291137695312,-1.1376953125363798e-05,ILPP,2003,C1.199.101
173.65756225585938,-6.225585937613687e-05,TNUC,2007,C1.486.235
238.2159423828125,-4.23828124951342e-05,NEGO,2006,C1.303.277
200.24258422851562,-8.422851561817879e-05,NDBA,2005,C1.372.12
208.6698760986328,-7.609863280322315e-05,IARI,2005,C1.86.40
195.9220428466797,-4.284667969045586e-05,ILTO,2002,C1.8.147
228.62704467773438,-4.4677734365450306e-05,NEFU,2001,C1.117.20
180.7400360107422,-3.601074217840505e-05,MNDB,2004,C1.250.71
191.63143920898438,-3.9208984361494004e-05,MNMO,2003,C1.35.13
192.76083374023438,-3.374023438595941e-05,ILMI,2007,C1.451.21
222.1536865234375,1.3476562486403054e-05,ILCE,2007,C1.454.42
164.55357360839844,-7.36083984236302e-05,IAWA,2006,C1.326.155
167.9123077392578,-7.739257824823653e-06,ILOR,2005,C1.63.36
169.5650177001953,-1.7700195314773737e-05,IAVI,2001,C1.175.191
188.73683166503906,-3.1665039074368906e-05,ILBE,2005,C1.370.130
204.33522033691406,-2.033691407632432e-05,ILBR,2004,C1.107.124
183.95701599121094,-1.5991210943866463e-05,MOBU,2001,C1.175.56
193.136962890625,-6.289062500286491e-05,IAGE,2006,C1.303.304
233.11000061035156,-6.103515488575795e-07,MNPR,2002,C1.60.157
231.8817596435547,-5.9643554692456746e-05,KSHO,2007,C1.454.77
171.4918212890625,-2.128906248799467e-05,ILMI,2005,C1.98.113
233.9801025390625,-0.00010253906251023182,NEOX,2001,C1.149.38
199.9030303955078,-3.0395507820912826e-05,OHGR,2003,C1.194.20
127.46401977539062,-1.9775390626364242e-05,KSHL,2001,C1.161.117
210.40748596191406,-8.596191406695652e-05,INEL,2006,C1.312.87
204.66879272460938,-9.272460937381766e-05,GACA,2007,C1.482.41
217.78204345703125,-4.345703123931344e-05,WILE,2006,C1.306.22
192.7746124267578,-1.242675782009428e-05,INFR,2005,C1.364.22
233.67477416992188,2.5830078129729372e-05,NEKE,2003,C1.198.47
214.038818359375,-1.8359374990950528e-05,GASF,2003,C1.224.164
173.58502197265625,-2.197265624204192e-05,MNMO,2003,C1.205.41
213.06398010253906,-8.010253907286824e-05,IAHC,2004,C1.269.158
163.1990509033203,-5.090332030022182e-05,MNFA,2001,C1.173.207
171.70960998535156,-9.985351567820544e-06,MNBI,2003,C1.204.155
195.3410186767578,-1.8676757804314548e-05,IAPG,2002,C1.51.68
217.9930877685547,-8.776855469250222e-05,IAMA,2001,C1.153.111
170.4359130859375,-1.3085937496271072e-05,GASM,2005,C1.68.152
161.8140411376953,-4.1137695319548584e-05,INLB,2005,C1.70.8
94.5988998413086,1.5869140668200998e-07,MNOL,2003,C1.197.78
122.36544036865234,-4.036865234979814e-05,INNE,2003,C1.20.142
191.39308166503906,-8.166503906181788e-05,OHDE,2001,C1.165.92
177.36891174316406,-1.174316406604703e-05,IAWS,2006,C1.337.95
216.15199279785156,-9.279785155058562e-05,MNOW,2007,C1.492.169
67.36262512207031,-2.5122070312022515e-05,NCPA,2003,C1.23.41
224.34347534179688,-7.534179687240794e-05,NEGR,2004,C1.255.94
154.31153869628906,-3.869628906727485e-05,ILBN,2007,C1.497.140
262.6729431152344,-4.311523434807896e-05,KSJO,2004,C1.269.87
187.86981201171875,-1.2011718752091838e-05,NECO,2005,C1.86.165
177.53182983398438,-2.983398437095275e-05,IASU,2006,C1.325.60
160.624755859375,-5.585937500995897e-05,MDGA,2004,C1.245.182
175.84706115722656,-6.115722655408717e-05,NEDC,2001,C1.4.118
247.8790740966797,2.5903320306497335e-05,MOCG,2007,C1.488.89
260.1969909667969,9.033203127728484e-06,ILSO,2004,C1.268.58
165.08433532714844,-3.53271484243578e-05,KYMA,2006,C1.348.44
222.10108947753906,-8.94775390634095e-05,ILLA,2007,C1.477.10
157.9620361328125,-3.6132812510913936e-05,MOMR,2002,C1.12.10
128.90951538085938,-1.5380859366587174e-05,IAHU,2003,C1.183.31
206.54270935058594,-9.350585941092504e-06,NEST,2007,C1.496.216
207.46778869628906,1.1303710948595835e-05,ILOR,2005,C1.367.5
183.79530334472656,-3.344726565046585e-06,IASK,2007,C1.495.69
199.29415893554688,-5.8935546888960744e-05,NEHA,2004,C1.255.161
225.434814453125,-1.4453125004365575e-05,MOWA,2005,C1.96.88
208.86517333984375,-7.33398437375854e-05,ILTH,2005,C1.111.192
224.76797485351562,2.514648437568212e-05,WIAR,2001,C1.144.167
185.37863159179688,-3.1591796869179234e-05,NEAL,2006,C1.353.169
186.40513610839844,-3.6108398433043476e-05,MNBU,2006,C1.338.70
212.23680114746094,-1.1474609493689059e-06,OHAR,2006,C1.316.97
201.8190460205078,-4.602050782409606e-05,NEHR,2001,C1.148.125
180.27703857421875,-3.857421876318767e-05,IAOT,2002,C1.6.91
246.0000457763672,-4.57763671875e-05,IAWL,2002,C1.48.165
220.45468139648438,-8.139648437577307e-05,ILOB,2004,C1.233.38
226.93809509277344,-9.509277344932343e-05,FLGR,2004,C1.299.161
159.70591735839844,-1.7358398423539256e-05,IAGE,2003,C1.190.16
250.39691162109375,-1.1621093761959855e-05,ILAE,2004,C1.257.196
250.45497131347656,2.8686523450005552e-05,ILSO,2004,C1.114.184
204.22242736816406,-2.736816406923026e-05,MNDA,2006,C1.342.85
85.75806427001953,-6.427001953568379e-05,IASH,2002,C1.151.149
157.378662109375,-6.210937499417923e-05,IAFO,2007,C1.499.76
219.18397521972656,2.478027343499889e-05,MNWA,2002,C1.9.98
204.65472412109375,-2.41210937588221e-05,NEAU,2004,C1.243.115
187.9481201171875,-2.0117187489177013e-05,LEIA,2005,C1.94.10
153.16624450683594,-4.450683593404392e-05,IAAM,2006,C1.345.53
165.52914428710938,-4.428710937531832e-05,MNWA,2007,C1.495.40
91.99684143066406,-4.1430664069253e-05,MNCF,2003,C1.197.103
192.01402282714844,-2.2827148427495558e-05,INFR,2005,C1.365.139
210.6716766357422,-7.663574217531277e-05,NECL,2005,C1.70.81
169.44606018066406,-6.018066406454636e-05,INOX,2001,C1.164.34
182.1010284423828,-2.8442382813409495e-05,NEPO,2002,C1.54.226
201.7885284423828,-2.8442382813409495e-05,IAOT,2005,C1.80.105
194.1021270751953,-2.7075195305314992e-05,WILE,2006,C1.305.123
87.91604614257812,-4.614257812818323e-05,ILSO,2002,C1.43.118
197.05862426757812,-2.4267578112358024e-05,NEPO,2004,C1.266.25
172.57533264160156,-3.264160156390972e-05,IAPN,2006,C1.329.73
193.3206329345703,-3.2934570299403276e-05,IAOT,2005,C1.80.115
206.0573272705078,-2.7270507814591838e-05,IARI,2006,C1.354.112
256.7821044921875,-4.492187485993782e-06,TXDA,2004,C1.238.137
213.5001220703125,-2.2070312496680344e-05,NEDA,2005,C1.86.47
255.53347778320312,-7.778320312468168e-05,NEGO,2004,C1.241.9
210.52928161621094,-8.161621093449867e-05,ILMZ,2005,C1.82.64
164.10433959960938,-3.9599609380047696e-05,MIAS,2003,C1.204.197
222.64991760253906,-1.7602539060135314e-05,ILNH,2003,C1.227.114
231.0590362548828,-3.625488281500111e-05,MOSU,2004,C1.236.56
224.00009155273438,-9.1552734375e-05,MNKE,2002,C1.57.151
218.88409423828125,-9.42382812638698e-05,INEL,2001,C1.129.313
190.49835205078125,-5.205078124959073e-05,ILBE,2006,C1.313.84
152.8990020751953,-2.0751953115905053e-06,IASG,2003,C1.213.144
204.46932983398438,-2.983398437095275e-05,NEBT,2006,C1.344.17
231.29827880859375,-7.88085937415417e-05,NEBY,2004,C1.107.241
158.79563903808594,-3.903808593008762e-05,MONE,2005,C1.102.154
207.0659942626953,5.7373046900011104e-06,MOBU,2001,C1.121.15
153.11900329589844,-3.2958984377273737e-06,WIGA,2003,C1.195.5
133.09701538085938,-1.5380859366587174e-05,IAOT,2002,C1.56.391
178.51162719726562,-2.7197265637823875e-05,IASA,2003,C1.185.178
170.29641723632812,-1.7236328119452082e-05,MNBU,2007,C1.465.87
150.34304809570312,-4.809570313568656e-05,NEAI,2005,C1.96.29
200.2054901123047,-9.011230469013753e-05,WIMN,2005,C1.100.44
169.38609313964844,6.860351561499556e-06,DESE,2005,C1.103.108
241.7918243408203,-2.4340820317547696e-05,WIGA,2004,C1.272.118
236.40919494628906,-9.49462890673658e-05,TXDA,2003,C1.223.169
159.5342254638672,-2.546386718904614e-05,MDGA,2003,C1.36.160
217.76414489746094,-4.48974609241759e-05,ILMO,2004,C1.297.39
168.9588165283203,-1.652832031595608e-05,IASA,2005,C1.77.82
167.29202270507812,-2.2705078123408384e-05,WIMR,2001,C1.146.98
213.8597869873047,-8.698730468381655e-05,ILBM,2006,C1.349.137
219.1273956298828,4.370117181906608e-06,ILWB,2006,C1.317.41
152.31472778320312,-2.7783203137232704e-05,MDGA,2003,C1.36.187
240.37078857421875,-8.857421875063665e-05,NEST,2005,C1.71.46
181.069091796875,-9.179687501159606e-05,NCWA,2002,C1.17.157
199.9530792236328,-7.922363280954414e-05,INNE,2002,C1.8.203
115.82254791259766,-4.791259765113409e-05,MNMA,2003,C1.181.11
244.67251586914062,-1.586914061135758e-05,ILSO,2003,C1.192.196
184.1537628173828,-6.281738282609695e-05,NECL,2004,C1.271.93
209.71754455566406,-4.455566406136313e-05,ARPI,2004,C1.302.181
120.55602264404297,-2.2644042971364797e-05,OHDE,2002,C1.7.133
215.3543701171875,-7.01171875050477e-05,IASG,2004,C1.280.147
174.4644775390625,-7.753906248808562e-05,NENI,2006,C1.352.109
175.65306091308594,-6.0913085945912826e-05,IAOT,2001,C1.3.13
184.4727325439453,-3.2543945309271294e-05,INBU,2003,C1.194.188
219.29962158203125,-2.158203125190994e-05,IAHU,2005,C1.63.89
209.16110229492188,-0.00010229492187363576,INBO,2001,C1.165.107
168.01087951660156,-7.951660157345941e-05,MNPN,2005,C1.67.97
170.4510040283203,-4.028320319093837e-06,MIBR,2001,C1.155.236
130.5608367919922,-3.679199218709073e-05,NEAI,2005,C1.93.169
218.79470825195312,-8.25195311904281e-06,IACN,2004,C1.255.81
205.61920166015625,-1.6601562435880624e-06,ILCE,2007,C1.454.118
